item_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"3.5"" Winter Bowel -75785",1.6396059,0.25546744,0.2697312,0.8608895,-0.42186886,0.2762756,0.14896211,0.035098255,0.16175823,-0.2522768,0.20007272,0.6937949,-0.06432648,0.44977644,-0.49533278,0.0027120542,0.47624943,0.4589009,0.005899747,-0.09649588,0.33197176,0.38440558,0.06937133,-0.08091205,0.124576785,0.14725356,0.13922302,-0.06563385,0.28029412,0.061615553,-0.47667158,0.11658606,-0.22932994,-0.027770637,-0.23104414,-0.39439055,0.03487473,0.24609846,-0.8604994,0.34201452,0.041666843,-0.24729514,-0.026001474,0.40830776,0.031023774,0.27280754,0.39609322,0.28928277,0.027513046,-0.06056627,0.05725392,-0.12775236,0.057696953,0.0936005,-0.40737128,-0.21284948,0.49764326,0.4904651,-0.93572074,0.26750457,0.11391408,-0.3216327,-0.19949728,-0.058333546
"4.5"" Spring Bowl-75751",1.6812307,-0.89359707,-0.7449574,0.9674528,-0.514145,-0.6732174,0.091648825,0.34944546,0.61647207,0.18006375,-0.4328943,0.17085336,0.88346344,-0.061108295,-0.95644814,0.10495807,-0.02115727,-0.386354,-0.09454624,-0.28313473,-0.79827124,-0.052908026,-0.3671408,-0.09530301,0.12651932,0.5674337,0.22782707,-0.14641523,0.16343394,-0.05162516,-0.47629103,-0.23448978,-0.010045701,-0.2860973,0.21098304,0.10617443,-0.08586518,0.05199188,0.10362749,0.6632372,-0.2756388,-0.09611275,0.063302435,-0.367548,0.07741504,0.122939125,-0.39499912,-0.19088475,-0.21138136,-0.098487414,0.483756,0.41280556,0.12105577,-0.093841955,0.37281543,-0.25746298,0.25731623,-0.018850794,-0.067082286,0.23307829,0.5101745,-0.43682843,0.023308773,0.12799267
"4.5"" Wave Bowl-78525",3.6069818,-0.86931044,0.2363625,-0.2508793,0.7611703,0.6241327,-0.48905274,-0.23322217,1.2359027,0.78963774,0.8916932,0.4484349,0.010573645,-0.31392813,-0.85710865,-0.027055811,0.4078159,-1.2071337,-0.2543915,-0.47305685,-0.8084997,0.041549966,-0.5790911,0.42966408,0.55748636,-0.31358203,-0.57969195,-0.50168556,-0.28236264,-0.41227254,-0.25894466,-0.32962942,-0.15722106,0.7057862,-0.90943515,0.663836,-0.8130496,-0.18984108,-0.3214658,0.25355756,-0.2537095,0.328992,0.134921,0.3128745,0.78902453,-0.060273163,-0.05049259,0.092663236,-0.2549199,0.057483654,-0.021354819,0.3866324,0.29583204,0.15372889,0.070747025,0.3714038,0.42144534,-0.280401,0.27711502,0.25388318,0.13467388,0.042418007,-0.41531202,-0.36023888
5 Curry Bowl,0.17100222,-0.11463324,-0.16106218,0.20528094,-0.1329718,-0.040910944,0.11568917,-0.059745338,0.044682257,0.012081273,-0.038336247,0.017552514,0.16230029,-0.008378428,-0.12255229,0.0129096415,-0.027318807,-0.053954687,-0.023220588,0.009185845,0.1688509,-0.039943986,-0.19239777,0.010972683,0.016677592,-0.032441106,-0.03020577,0.0066257957,0.19551317,0.03159844,-0.026989523,0.016716432,-0.027179344,-0.036135156,-0.053130966,-0.006689814,-0.009648334,0.17135614,0.0021579047,0.1570499,-0.060319617,0.06733922,0.040866423,-0.013264429,0.30589065,-0.025835946,0.0002842527,0.034961306,-0.057628147,0.30328232,0.004984444,0.078279644,-0.08534728,0.10546804,-0.16596533,-0.055496108,0.046342175,-0.0043051904,-0.101395816,-0.13066946,0.1301943,-0.054897115,0.05696552,-0.176064
"5"" Lovely Bowl With Lid",0.2952026,-0.12838182,-0.24715635,0.27519998,-0.18161693,0.10553229,0.14331664,-0.006748237,-0.04363379,0.033064704,-0.02594659,0.019425265,0.17268224,-0.00064753275,-0.06469068,-0.019054512,0.016882718,-0.08105099,-0.037313797,0.0025179454,0.13573037,0.021322351,-0.139788,-0.07696477,-0.02910714,-0.07451636,0.14760205,0.038691055,0.32818204,-0.041755885,0.050003804,-0.027110515,0.07845195,-0.03187159,-0.1959196,0.07636321,0.09340719,0.2701962,-0.046031334,-0.057768635,0.040513985,0.49556008,-0.08057964,-0.01154864,0.111855544,-0.034122366,-0.24077806,0.051578686,-0.062287424,0.13872465,-0.0746454,0.15093462,-0.14143296,-0.037929535,0.85291505,-0.26847592,0.39296764,-0.50577354,-0.12332779,-0.07936522,-0.0661311,0.43762514,-0.027718006,-0.288925
"5"" Queen Bowl-Green",0.45560223,-0.4068492,0.096356064,-0.035543576,-0.30288422,0.22610706,0.21336779,-0.39310998,0.2366227,0.037384,-0.0046239067,0.0077725295,-0.16973098,-0.029790761,-0.34243914,0.03445172,-0.09197778,-0.30161196,-0.026890509,-0.02630438,0.05776473,0.02286855,-0.076466136,0.00072047894,-0.12065128,-0.0009828904,-0.17760812,0.13391514,-0.003744023,-0.2960045,0.14715517,0.16054113,0.010595563,-0.40668827,-0.042023197,0.15950051,-0.021702401,0.095182024,-0.0557172,0.063736245,0.018981323,0.45191285,-0.08098038,-0.17773627,0.43410718,0.010289862,-0.09909012,-0.004921301,0.0768709,-0.09327464,-0.37424225,0.03153483,-0.0955491,-0.14698626,0.037811615,-0.3103864,0.038697176,-0.18294215,0.0692581,-0.0121222045,-0.0097985985,-0.12030028,0.0045523015,-0.11964409
"5"" Spring Bowl-75752",1.3876742,-0.58651465,0.46102303,1.0501428,-0.20971467,0.11018145,0.612,-0.5842183,0.5518577,0.11022088,0.35467,0.42298487,0.3521457,0.027959136,-0.4610092,-0.16499369,0.24152455,-0.12843907,-0.0444636,-0.052195128,0.5310043,0.13505167,-0.47325936,0.033278305,-0.18828194,0.053385217,-0.44432968,-0.16323662,0.92916846,-0.3609123,0.28640753,-0.103296064,0.22442885,-0.07013033,-0.18838313,0.054653194,0.020535838,-0.093171015,-0.19209413,0.13892722,-0.07377295,0.5510687,0.20132567,0.009229671,0.44685894,-0.021528699,0.4236058,0.048281446,-0.0087814415,-0.6807061,0.19862461,0.247147,0.20516309,0.38116133,-0.11316272,-0.16552123,0.16881718,0.06332509,0.50204915,0.23966427,-0.78672373,0.0331003,-0.43317655,-0.2643797
"5"" Square Container-Snowdrop",5.222684,-1.6970382,1.2644073,-0.012975974,0.104869455,-0.25448218,0.32240877,-0.9468592,0.378198,-0.2836586,-0.09599785,0.17010926,-0.081341594,-0.346542,-1.7735015,0.012711762,0.19742814,-0.10591861,-0.7662526,0.46258354,-1.340305,0.56115663,1.6681436,-1.0002201,1.181664,-0.118005745,-0.6010591,0.20062897,-0.017565588,-0.44304895,-0.35276228,-1.1677761,0.42332482,0.2196633,0.5045519,-1.1139449,0.55341095,-1.3024758,-0.17566822,0.44229403,-0.12091294,0.576358,-1.1828688,0.104443096,0.8377729,-0.49712363,-0.6838184,0.13635762,-0.19140263,0.6888158,-0.18346028,-1.5828923,0.50707895,-1.4363247,0.11985409,0.03974419,-0.47460392,0.44723687,-0.22594468,0.08722052,-0.17538686,-0.2557239,0.34714723,-0.66225374
"5"" Star Bowl",3.7214904,-1.2586354,-0.13533688,-1.1147183,-0.16147484,0.110914916,-0.37421182,-0.6539537,0.7317327,0.5524577,-0.011031143,-0.089668564,-0.8182511,-0.24350995,-0.5171613,0.3364766,-0.07359161,-0.77323395,-0.4577694,0.09665866,-1.1657954,0.47095245,0.82379824,-0.022532215,0.43891412,-0.39593998,-0.8428332,0.48256415,0.15196635,-0.18299557,-0.4090083,-0.40390304,0.10506488,0.34811792,-0.30665684,-0.5561834,0.029975925,-1.4049029,0.1989272,-0.45259595,-0.31031394,0.05971231,-1.3299302,-0.18353534,0.8680079,-0.1719999,-0.1184769,0.47250885,-0.28419024,0.91595614,-0.09216566,-1.06665,0.67337495,-0.8505056,0.19902167,0.41199097,-0.2907452,-0.12989907,0.08909554,-0.19653806,-0.4308265,-0.696638,0.5423095,-0.55463314
"5"" Winter Bowl",0.9926304,-0.6661357,-0.3652493,0.8630356,-0.48797485,-0.26424822,0.075395845,0.009383574,0.04563993,0.14824529,0.040727023,0.0632548,0.35585397,-0.014320713,-0.33707935,0.027113898,-0.06359712,-0.22071174,-0.01877315,-0.06661471,-0.15515567,0.02621815,0.07810525,-0.37011176,-0.13756917,-0.026871014,-0.2626499,-0.310633,0.65882146,-0.037715353,-0.15376534,-0.20574121,0.096816264,-0.4326848,-0.27397722,-0.14899735,0.14576201,0.3174056,-0.09621285,0.0152116865,-0.30107355,-0.39355645,-0.4727297,-0.26396593,0.574901,0.09022065,-0.6714447,-0.0007671936,-0.38374746,0.54198843,0.28770667,0.56618524,0.28737593,-0.4961607,0.36814493,0.062664755,0.3204091,0.08914238,0.079555444,0.087356426,0.01568916,-0.13603061,0.027234498,-0.012175465
5star 3D Chocolate-42g / 45g,1.7613149,-1.1148237,-0.68771386,1.5593163,-1.2616215,0.3309009,0.5415816,-0.30255026,0.53035206,0.07149947,0.17924479,-0.2113345,1.0740701,0.06333815,-0.37943634,-0.19292364,0.2577768,0.21804205,-0.008043007,0.0052713966,0.33464786,-0.033044875,0.04431291,-0.24918622,-0.010388619,0.1478118,0.23374009,-0.078423865,0.35137832,-0.103003554,0.6088554,0.056122348,0.050385803,0.11463168,-0.15390639,-0.14219168,-0.14865248,-0.1822742,0.18574713,-1.0541836,0.087929845,0.8728111,0.45616373,-0.008197064,1.0559375,-0.3940924,-1.0509429,-0.43734848,0.13888136,0.77607137,0.057715707,-0.5768666,0.5004824,-0.37626475,0.10414278,0.004991185,-0.2652262,0.37610382,0.21273515,0.8496949,0.5259851,0.58354706,-0.8745345,0.19337918
6.5 Star Bowl,2.3927145,-1.4522372,0.032518614,0.4526599,0.07541768,-0.5870151,-0.28140157,-0.21862476,-0.8080406,0.39897987,1.1117808,-0.1178157,-0.1253714,-0.18960872,-1.4026712,0.6669029,-0.67493325,-0.8473665,-0.27997825,-0.37188947,-0.37667423,-0.11022281,0.43513376,0.52865374,-0.09009039,-0.5053092,-0.22199816,-0.25146344,-0.40491277,-0.11931089,-0.22345978,-0.21504776,0.029859709,-0.4954179,-0.921011,-0.09210173,-0.65786237,0.40243313,0.10723965,-0.10055515,0.4080913,-0.36162788,-0.11974781,0.6957228,1.3644942,0.33253905,-0.90880764,-0.08875553,-0.22531348,-0.13362241,0.5923969,0.53349334,0.10894903,-0.008878738,-0.64977694,0.1672102,-0.12035011,0.2263546,-0.20490965,0.19612561,0.07123786,0.05244684,0.009934537,-0.16456158
"6.5"" Curry Bowl",1.3378756,-1.0507313,0.14207065,0.37796903,-0.38980862,0.058716893,-0.16188538,-0.28783423,-0.093911156,-0.2115444,-0.92708564,0.4223044,0.046683803,-0.09232916,-0.011617809,0.20573376,-0.22781041,-0.061911955,0.04960113,-0.049274307,-0.35897896,-0.20811254,-0.34230384,0.4368001,0.14627762,-0.104497336,0.03309134,0.070528254,-0.29092354,0.5212055,0.45328516,-0.27186725,-0.124144316,0.36504415,-0.048152823,0.032301053,0.03235502,-0.08019062,-0.0740975,0.013961443,0.022169687,-0.49000007,-0.16861084,0.10785365,-0.01904333,0.4140349,-0.24467722,-0.009977663,0.045776423,-0.17114457,-0.0013266625,0.18060572,0.03683544,0.1380755,-0.24009152,-0.23942868,0.51199055,-0.094220854,0.303223,0.21375811,0.18910475,0.31806388,-0.008715734,0.03777883
"6.5"" Winter Bowl Blue-Green",2.1443465,-1.0067023,-1.226515,0.13262272,-0.54635656,0.011723461,0.105704375,0.35511532,-0.19165972,0.058613893,-0.47980607,0.3613096,0.5388558,-0.15168032,-0.7109132,0.19341184,-0.11781414,-0.83188826,-0.08914235,-0.3766335,-0.16742846,-0.16790038,-0.5982278,0.49736968,-0.007955077,0.20635119,-0.1583138,0.1204905,-0.09745359,-0.12924701,-0.27296653,-0.101745956,0.14852384,-0.30921993,0.14499563,-0.0081682075,-0.040471654,-0.002573838,-0.10972153,0.960777,0.14539112,0.28808787,0.45043927,-0.26983812,0.105346344,-0.1309503,-0.26680318,-0.14506233,0.29705644,0.55892414,0.41549236,0.7941116,0.26357415,0.15012507,0.4406329,-0.21706744,0.6403586,0.10363956,0.029982029,0.031165268,0.13490841,-0.4336313,-0.20063113,0.13149987
7 Curry Bowl,0.0867486,-0.03207814,-0.015149122,0.11591533,-0.020098208,-0.018208843,0.023726,0.007309671,-0.034663457,0.017713161,0.00917583,0.004487656,0.018351806,0.0025301143,-0.13513066,0.0048689363,0.01344089,0.0022200018,-0.030479152,0.03503062,-0.07244997,-0.038706318,-0.029151982,0.014525571,0.027160749,0.020088201,-0.07718912,0.0006120006,0.09145421,-0.0067619346,0.06864678,0.011283575,0.040385436,-0.013289669,-0.08561147,0.028500626,-0.007187767,0.121237226,-0.042660266,-0.099795125,0.030761138,-0.015656952,-0.07571949,0.031336438,0.06350415,0.008355741,-0.025364626,-0.0498631,-0.016381884,-0.13332425,-0.03543842,0.062471226,0.0017831891,0.1048557,-0.087486595,-0.04533625,0.05798942,-0.08823864,-0.054795515,-0.027074385,0.033882577,0.09288004,-0.014522113,0.06944476
7 Up-1Ltr(Pet),8.005056,-3.15089,3.3014414,1.9203695,1.3339491,0.6599322,-0.07140581,1.4448808,-0.2606855,0.65451574,-0.34212297,0.79111475,0.4559511,0.5630601,-1.4822202,1.1239958,-0.82362646,1.054075,1.1634023,-0.13813663,-0.07425589,0.6339121,3.3432908,-0.7736289,1.7197965,0.62431794,-2.0412645,2.9508612,1.4916279,1.0441012,-1.22596,3.093712,-1.1158082,1.2098209,0.83614546,3.0995154,0.5922128,1.1036967,0.8594434,-0.18335631,0.8987885,0.3720332,1.0632341,0.5382009,-1.4782008,-0.024455495,-0.9516407,0.16220507,-0.29199928,-0.22879857,-0.1255689,0.19109386,0.4314027,-0.11428049,-0.2970133,-1.2954264,0.5438655,0.51504296,-0.08010791,0.2616008,0.47544047,-0.046358723,0.5366473,0.11979047
7 in One Hair Oil Almond-200ml,2.0822122,-0.88067394,-0.46574247,0.3220041,-0.05624502,-0.43298215,0.08311693,0.42816564,0.44560292,-0.255099,-0.42048478,-0.1663248,0.024948275,0.53672254,-0.12693012,0.011671321,0.28054538,-0.63370705,-0.22441266,-0.22136156,-0.10606533,0.07646778,0.010758691,0.29658717,-0.23207957,0.52872276,0.061402515,-0.114271596,0.04321371,-0.3852701,-0.25710294,0.045658354,0.2815198,-0.2520129,-0.50143665,-0.0468705,0.34097263,0.8650677,-0.07010836,0.51752895,0.19593567,0.028051164,-0.11835657,0.3160321,0.6238604,0.20404209,-0.07628786,-0.028715795,0.115318604,0.28409582,0.37434763,0.56013775,-0.096766114,0.10492041,0.53202707,0.38571495,0.20010896,0.28469738,0.110369906,0.103589565,0.5712142,-0.5027494,-0.5101365,-0.08542134
7 in One Hair Oil Castor-100ml,0.12119947,-0.047041714,-0.049378652,0.17709684,-0.042134196,-0.0034260696,0.07847673,0.014095123,-0.021882731,0.013959542,-0.012835379,0.0077931336,0.10799257,0.01088842,-0.13385063,0.011610118,0.017160742,0.02596346,0.004770805,0.022260543,-0.011992704,-0.06641838,-0.07381737,0.027627511,0.049047083,0.03579143,-0.056850977,0.012405435,0.13907412,-0.0019029715,0.09232131,0.0087286625,0.010286495,-0.02683102,-0.15663815,0.0007004639,0.0038111282,0.07939015,-0.0211505,-0.12982066,0.029621698,-0.07961543,-0.027424982,0.040931903,0.05519267,-0.012528613,-0.038357224,-0.075248025,-0.0077459845,-0.08482712,-0.0152107105,0.1249223,0.024911987,0.1562547,-0.015517767,-0.068754345,0.05179479,-0.07759814,-0.031296235,0.0022373192,-0.045072902,0.095630854,-0.08003576,0.10606005
7 in One Hair Oil Coconut-100ml,1.6995782,-0.6622166,-0.9037418,0.05977371,-0.505911,0.1564255,-0.3775163,0.21454659,-1.0560191,-0.24872027,0.12913327,-0.09040233,-0.3030991,0.2505433,-0.06760294,0.52533036,0.49724135,-0.33646384,-0.41660133,0.06944621,-0.019893851,-0.059213027,0.093875244,0.6744977,-0.4515977,-0.21219708,-0.0714228,0.58329844,-0.52220815,-0.025630644,0.1874772,-0.17485066,0.2150351,-0.26763025,-0.12381644,0.31346524,0.3016802,-0.20165041,-0.42045125,0.20223759,-0.17777611,-0.3641961,-0.03080698,-0.1813376,0.66834646,0.39213425,-0.23907214,0.21692091,0.013546129,-0.1018677,-0.34436265,0.15518709,0.11730542,-0.08853443,-0.67859435,0.38840002,0.01706338,-0.77290946,0.0014188334,-0.30746502,0.18140213,-0.10543438,0.1827509,0.13715586
