item_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"16"" Oval Dish",0.15312901,0.004295487,-0.01468143,-0.07542148,0.0010644607,-0.026601054,-0.041555956,-0.0017983643,0.08447739,-0.024747735,-0.043886613,-0.00017710403,-0.057017308,0.014300158,0.02417867,0.007725423,0.021160383,0.02201896,-0.07540785,-0.06052808,-0.013959457,-0.013362125,0.016775515,0.015442129,0.062380083,0.0763765,0.0474096,-0.062322065,0.03280386,0.032898813,0.028635079,-0.07029658,-0.03440716,-0.054500062,-0.09409448,0.012565082,0.036901157,0.092912816,-0.0067043044,-0.025729006,-0.021706706,0.06473935,0.03621719,-0.008609623,0.06111262,-0.05277957,0.016467249,-0.09841557,0.1205422,-0.01810073,0.047639076,-0.035835534,0.061203398,-0.035887588,0.11894802,0.069423676,-0.052425295,0.06252031,0.030220963,-0.0003278777,0.0144736525,-0.031287283,-0.054920927,-0.013709698
"16"" Rtg Handle Tray-92331",0.0644238,0.00024026737,-0.02075473,0.010312006,0.024292843,-0.0375509,-0.004805978,0.01232466,0.0047807745,-0.014280827,-0.01497262,0.015510256,-0.038866952,-0.033788804,-0.053477105,0.064377196,-0.026779467,-0.042226702,-0.008707597,0.012147953,-0.004494327,-0.03816188,0.033835694,-0.012685702,0.006841641,0.00017944654,-0.0046130903,-0.050479256,-0.0030205022,0.020803623,0.010023428,-0.00015916218,-0.026018856,0.038093142,0.035883587,-0.057660863,0.0001612017,-0.024193745,-0.030816266,0.042055856,0.0022560095,-0.026191536,-0.04592696,0.033773195,-0.00938032,-0.0031129206,-0.035210166,0.023118187,0.054872196,0.0073825545,-0.041029036,-0.050809424,-0.023600686,0.044393968,0.02240147,0.006107003,-0.011538667,0.029249432,-0.017945282,0.024236796,0.0020406467,0.014078405,0.006838346,-0.02518649
2 Fun Instant Noodles Chicken F-496gm,0.15697433,1.006988,0.031525172,0.029455695,0.08642947,-0.041637044,-0.0861911,-0.013565005,-0.05746655,-0.0037881155,-0.03804051,-0.028803831,0.08267377,-0.01282485,0.038234226,0.030017613,0.00086608646,-0.038327463,0.045889422,0.044938043,0.038979847,-0.062105037,-0.04084313,0.0031253083,-0.047519155,0.051633745,-0.013777891,-0.0642831,-0.019154023,0.038281936,0.0027080248,-0.009744323,0.033491466,0.07133734,0.031683065,-0.014481679,0.010626294,0.005430031,0.008067879,0.07040864,-0.042035155,0.022037672,-0.0020036553,0.06349264,-0.042875234,0.06286592,-0.047348313,-0.0117409825,0.025429843,0.019593723,0.02862575,0.004566917,-0.025943782,-0.01562001,0.023254987,-0.013758091,-0.002698538,-0.022671992,-0.043713067,0.043296624,-0.037002377,-0.0486478,-0.05008897,-0.034522302
2 Fun Instant Noodles Masala F-496gm,0.2576598,0.036185876,-0.19944224,-0.06821092,0.040783115,0.09580659,-0.04938229,0.006742547,0.06554431,-0.08836433,-0.10226029,0.06766906,-0.044862296,0.11855994,-0.015761899,0.13791487,-0.06664395,0.041971315,-0.01960788,0.011631849,0.041655287,0.040884137,0.01165841,-0.038218595,0.019645713,-0.00069482555,0.06983911,-0.023008723,-0.01809135,-0.028821744,0.02451219,0.08722305,0.125775,0.027915495,0.053213526,0.079875305,0.076408915,-0.073345475,0.08636022,0.10561804,-0.0006074633,-0.06719563,-0.110236734,0.013278276,0.0060911933,0.00061954337,0.109695256,-0.09669944,0.082992375,0.043252632,0.041603778,0.117985316,-0.018952062,-0.035363834,-0.024696983,0.0049841455,0.018880323,-0.012561556,0.15717545,-0.11414973,0.084121674,-0.057495274,0.07384587,0.21133223
2 Pack Silicone Nipple-MH-013,0.09771496,0.96884406,0.17890501,0.07009412,0.096222736,-0.021000238,-0.02212587,0.0059955358,-0.014941031,-0.03458202,0.025287893,-0.020667411,0.0083316155,-0.010290074,0.0037468495,-0.0028909529,-0.013902001,-0.0671863,0.009745511,0.022866266,0.0019623195,0.030238934,0.007989193,-0.015167556,-0.0002809979,0.009825071,-0.0017411951,-0.042713318,0.024038503,-0.021648068,-0.027676558,0.040745426,0.048837803,-0.01854807,-0.010614269,-0.010416986,0.017336223,-0.010692154,-0.026284257,0.022600356,-0.008036308,-0.0057621496,-0.00507086,0.0121546555,-0.03219187,0.014321166,-0.027102834,0.028467927,-0.026298242,-0.017570408,0.0023743315,0.030846803,0.014471091,0.034369107,0.010899009,0.010197392,0.012594479,-0.005434767,0.0039756605,-0.009683061,0.024332335,0.029526195,-0.06952941,0.03221002
2-Step Traning Cup DCA-04S2,0.050518952,0.9652362,0.20726115,0.06878946,0.08255074,-0.024644598,0.013756072,-0.010817833,0.00246198,-0.006361905,-0.001658964,-0.022236269,0.014088144,-0.0045719068,-0.0032054686,0.009149361,0.006578446,-0.011790588,0.020126117,0.0012923571,-0.0063544293,0.002681374,-0.004554132,-0.012985792,0.0032432347,0.006062985,-0.0054599494,-0.012642284,0.004650268,-0.0033094138,0.0023609644,-0.0051454585,0.0013606233,-0.0036466855,0.0032219656,0.00011959525,0.006798692,0.009863206,-0.0032587633,-0.0071057165,0.0009584535,0.005640803,-0.005176145,-0.007324472,-0.013560076,-0.011222343,0.00067512796,0.0054101665,0.0014314636,-0.0038074267,0.0013547216,-0.00029815597,-0.0077493666,-0.006077047,0.0020338846,-0.007979088,0.0012620129,0.00058806594,-0.0038798002,0.0023660245,-0.0022781745,0.0023518594,-0.0025873405,-0.006691442
"2.5"" Double Color Glass",0.21540374,0.96955836,0.22295631,0.025565729,0.062110383,-0.0083702775,-0.040246103,0.025183767,-0.028951026,-0.0020630737,-0.012916431,-0.008376555,0.008340629,0.027642203,-0.031248918,0.038081113,-0.08453907,0.028007863,0.10219728,-0.07891578,-0.060295433,-0.021442853,-0.073553845,0.0068996367,-0.0989666,-0.00071126537,0.059392523,-0.11731363,0.013492447,-0.05297409,0.018745787,-0.03210575,0.0042708325,-0.008308112,0.0021514352,-0.002846687,-0.028864687,-0.064258195,0.009814757,-0.0021531906,-0.067764394,0.054511745,0.023962079,0.032390572,-0.023544485,-0.11867407,0.013078074,-0.027358096,0.036965676,-0.014760851,-0.013598709,-0.020607114,-0.036313094,0.0117336195,0.05513572,-0.06290112,0.02790355,-0.014006972,-0.0028108433,0.03858512,-0.0025483696,-0.025729066,0.105111435,0.01560311
"3 Section Baby Plate- 10""",0.18251157,0.9602243,0.2318006,0.03367992,0.14629133,0.0066848337,-0.043379366,0.009008236,0.048007626,0.0033652794,0.0068743657,0.01521251,0.010690402,-0.043256678,-0.010903282,0.035474032,0.0027485313,-0.046099048,-0.050943557,0.004937052,-0.0009208722,-0.058504026,-0.014169792,-0.00079407496,-0.051034518,-0.044561367,0.009273748,-0.005865987,-0.005224546,-0.077761024,0.01615229,0.0005219608,-0.016204989,-0.04931264,0.0446919,-0.0151058845,-0.03484636,-0.047372572,0.0017744233,0.052725997,0.057206266,0.0003987241,0.0016582469,-0.0742953,0.023483971,0.09292748,0.024047479,0.08271062,-0.06878258,0.01567772,0.017223947,-0.06877294,-0.051809665,0.005781524,-0.042429607,-0.029966814,-0.017473726,-0.057643153,0.0063883965,0.032397658,0.05283044,-0.009487067,0.011920641,-0.045963086
"3.5"" Winter Bowel -75785",0.11392138,0.020544322,-0.06308219,-0.05835389,-0.044230018,-0.0059417817,-0.039885346,0.043326866,-0.040868055,0.035397463,-0.041228462,-0.018435504,-0.00026473947,0.005470139,0.023278672,-0.032941677,0.00023253234,-0.014135608,0.02646475,0.034309816,0.0075491313,-0.015209787,0.054690458,0.05100161,0.057311397,-0.098492004,0.038477696,-0.046481457,0.051197127,-0.038637076,0.0035316574,-0.076245695,-0.013282003,-0.02342616,-0.080215186,-0.05959626,-0.04509921,0.035562757,-0.011187824,0.038820777,0.06637046,-0.10317519,0.033168085,0.018458266,-0.017852483,0.020533698,0.0057380684,0.021615287,0.025172988,-0.067261994,-0.0030110665,0.019748356,0.010456731,-0.036846895,-0.113507204,0.06387042,0.011398044,-0.014920773,-0.04284027,-0.062609434,-0.040064264,-0.0065786657,-0.076110795,0.06570296
"4.5"" Spring Bowl-75751",0.093967184,0.9911459,0.13076982,0.025740305,0.051710464,-0.031886756,-0.043851696,0.015909055,-0.030799273,-0.00016012054,0.023346938,-0.02385577,0.014573999,-0.02886923,0.0022493806,-0.022296134,0.011591127,-0.04697952,-0.013719759,0.036433354,-0.045393918,0.038104303,0.0075281314,0.0112363715,-0.033057593,-0.029107735,-0.018681718,0.02130945,0.015820934,0.00930678,-0.030366378,0.026512038,0.0303159,0.0021794566,-0.0022786113,0.023807561,-0.008691264,-0.03777416,0.02310636,0.023588719,0.01610701,0.036047228,0.0037719784,-0.010158068,-0.04152787,-0.056319408,-0.044450007,-0.0069856644,-0.00815702,0.05963255,-0.00013342872,0.045624945,-0.01547716,-0.02728626,0.009121084,-0.0032216923,-0.016437335,-0.013694031,0.0054201977,0.06008812,-0.039030857,0.0332739,-0.04293443,-0.0082112625
"4.5"" Wave Bowl-78525",0.21484904,0.9741746,0.2281828,0.080226384,0.0469884,0.012272461,0.03831746,-0.03651645,0.014261872,-0.0989694,-0.009825055,0.02280011,-0.07795723,0.023933379,-0.010943935,0.044935167,-0.0729733,0.103947155,-0.025213486,0.06463645,-0.008267038,0.010984774,0.017231548,0.008416768,-0.12418151,-0.03408358,-0.07357435,0.024420815,0.06341897,0.0042530927,-0.04812368,-0.027696744,0.034836162,0.024612654,-0.09212987,0.035145827,0.062356606,-0.0023763955,0.009143037,-0.002953057,-0.017264633,-0.019568658,-0.0132841505,0.0552271,-0.065835044,-0.012185011,-0.061580516,-0.019442935,0.06484258,0.00688593,-0.13834146,0.017722981,0.059045486,-0.0008098362,-0.04394655,0.06580124,-0.06862444,-0.07018614,-0.030573675,0.007443758,0.062398136,0.065872565,-0.08242557,0.04378411
5 Curry Bowl,0.0645936,0.9655277,0.21850099,0.06127083,0.060125925,-0.023927055,0.010083621,0.0025685977,-0.014960642,-0.00840166,-0.0003266294,-0.021865772,0.008696807,-0.007255387,-0.0133805955,-0.0105482405,0.013885289,-0.004082909,0.03272646,-0.0092384005,-0.007436071,-0.00612443,-0.022503912,-0.0071049714,0.022958515,0.027843766,-0.011565367,-0.012524204,0.022455988,-0.0026534363,0.013371286,-0.015367032,0.010659218,0.013961524,0.010608969,-0.0140206935,1.5980317e-05,0.012144537,-0.012738869,-0.009391488,0.018734846,0.03891569,-0.014346448,-0.011184683,-0.035678945,0.002633451,0.012312712,0.0027498999,0.023719016,0.015634445,0.0077915224,0.011005427,-0.0224443,-0.0021535505,-0.0066024316,-0.03608263,-0.016559085,0.024977505,-0.014441175,-0.01347052,-0.0055715176,-0.009173534,0.004520082,0.018248493
"5"" Lovely Bowl With Lid",0.080845535,0.9744448,0.20581612,0.042610228,0.06721292,-0.06072791,-0.0048087593,-0.037084557,0.011308255,-0.0050828955,4.3841428e-05,-0.0138327945,0.0026718238,0.021720167,-0.047037628,-0.020504978,0.044539068,0.014808451,0.00036725774,-0.0069590155,0.010707141,0.0033051732,-0.00023120083,-0.03988425,-0.005760694,0.019991271,0.0012487592,-0.016847689,-0.036206026,0.03491759,0.020850403,-0.02563606,-0.023410875,-0.03502576,-0.021547684,0.008549374,-0.04075496,-0.0066681737,-0.018762719,0.012579029,-0.012504187,-0.035330147,0.007929398,0.030063633,-0.022696719,0.010143384,0.024927117,0.026816946,-0.033495266,0.025160704,-0.012159426,-0.010856213,0.022320708,0.0052679814,0.010853794,0.016058104,-0.005261638,0.014049041,-0.0146614015,0.057619423,0.00069172913,0.027646637,0.048312128,0.036798112
"5"" Queen Bowl-Green",0.020716503,0.008735485,-0.034587085,-0.020761022,0.00043394347,0.0067319097,-0.015634544,-0.018135536,-0.0052361535,-0.0076993858,0.009180203,0.029322803,-0.023561515,0.03204358,-0.024583742,0.008120059,0.012619985,0.030549116,-0.0106570795,0.006199645,0.0071850624,-0.005093688,-0.035778448,0.008574031,-0.028998515,0.0006166843,-0.023637306,-0.021267164,0.0367202,0.018807529,-0.014099302,0.019514512,-0.006306122,-0.034968365,-0.021562086,0.011927214,-0.016334033,0.0146248825,-0.011018704,-0.009029527,0.010262902,0.03389869,-0.022060242,0.0037988182,-0.01668933,0.0030514454,-0.029742053,-0.0080442745,-0.00982243,-0.004575981,-0.02511071,-0.017849246,0.018220818,0.0074121035,-0.019254945,0.0023073875,-0.0005857507,-0.022299511,-0.0026701859,-0.013331662,-0.039258294,0.012162553,0.0050751693,-0.024671879
"5"" Spring Bowl-75752",0.10391581,0.9869392,0.14849626,0.062494397,0.034500092,0.006626224,-0.053045288,0.0024826175,0.0133197,-0.03133604,0.030463967,0.045059666,0.004074306,0.019445274,0.030898415,0.035231773,0.026816683,-0.029598061,0.06749703,-0.0140614435,-0.023402162,0.033089228,0.008795424,-0.00298951,-0.00041891076,-0.05294258,-0.06019473,0.008290439,0.034587115,0.009491317,-0.009876164,-0.04675198,0.00389366,-0.0061658476,-0.013274059,-0.006991262,-0.04312521,0.020412378,0.038229898,-0.039212663,0.002372147,0.037516885,-0.06665363,0.011011603,0.0176958,-0.022186473,-0.039604716,-0.023290625,-0.026426949,-0.0068487003,-0.033891965,0.038267348,0.08620744,-0.026897203,0.027227651,-0.023001572,-0.024713699,0.0282155,0.033553295,-0.02605494,-0.015171813,-0.03382068,-0.009442899,0.025744127
"5"" Square Container-Snowdrop",0.2135413,0.9712655,0.16438247,0.10922653,0.024248902,-0.04443518,-0.0040241657,-0.04793131,-0.00037978415,0.093032025,0.0068100216,0.06559867,-0.014904987,-0.010574456,0.0018980801,0.007790583,0.07204146,-0.05547183,0.020483369,0.032037392,0.022532417,-0.032979183,0.15878086,0.0073912404,-0.0019178176,0.045399398,0.043483295,0.014833313,-0.012850078,0.067733884,-0.034998547,-0.00886716,-0.010734419,-0.023922523,0.010729,-0.006072296,-0.018227354,0.08640703,-0.046696216,-0.047348984,0.039432094,-0.06069126,-0.025851335,-0.047438804,-0.059517592,-0.038258508,0.015290895,-0.07186684,0.12283922,-0.023716832,-0.024696667,0.020905348,0.027310446,-0.01876815,0.0010062624,-0.012432297,-0.028365415,0.042120412,-0.029156882,-0.07314707,-0.03384374,-0.11324482,-0.09504804,0.016809743
"5"" Star Bowl",0.10902653,0.97114176,0.14850171,0.09035059,0.123743504,-0.06158991,0.031599924,-0.021439016,0.0020545085,-0.013193038,0.018827938,0.025881676,0.031047992,0.054648627,-0.011263188,0.02742137,0.04382286,0.0026180567,0.005245594,0.04823703,0.008765812,-0.021078344,-0.0053582503,0.011099246,0.00030313942,0.020934012,-0.01055875,-0.035912782,-0.03886107,0.03257479,-0.029570447,0.022613997,0.054670855,-0.04918766,-0.00201131,0.017010884,-0.0050994167,0.046248093,-0.047870867,-0.03336749,0.012783306,-0.023291653,0.039509654,-0.017695284,-0.02930475,-0.02928782,-0.018343288,-0.013114119,0.04446681,0.0039487025,-0.0012551345,-0.009534204,-0.0004963763,-0.01578309,0.02386622,-0.009460049,0.021703769,-0.003453468,-0.034334917,-0.020790357,0.022566868,0.033047207,-0.05046224,-0.005079928
"5"" Winter Bowl",0.10550595,0.98308235,0.1635917,0.02951842,0.057950668,-0.021599764,-0.027355198,-0.027956197,-0.013878811,-0.021831777,0.02564875,-0.0073393006,0.013526862,-0.0479897,-0.008564275,0.035381008,-0.009354486,-0.028580867,0.013708342,-0.014834615,-0.05564131,-0.0301482,0.03422218,-0.009042585,-0.0044985674,0.013190941,-0.045754746,0.036526885,0.0042535863,-0.0050367666,-0.014268503,0.006716365,-0.0018469152,-0.014903729,0.0039220206,-0.008307198,-0.025999751,-0.04773536,0.003347314,-0.0030748635,-0.018630574,0.02555705,-0.009733729,-0.012444511,-0.038384035,-0.07340039,-0.030721607,0.00026772963,-0.0179796,-0.010815668,0.036603052,0.014622383,0.035058647,-0.03755699,0.053088143,0.030540293,0.0014672822,-0.015562747,0.08635505,-0.050549082,-0.002371314,0.03623451,0.0127325,0.03306897
5star 3D Chocolate-42g / 45g,0.050998047,0.025718365,-0.062271595,-0.0240346,-0.026339991,0.051044736,0.0045761475,0.032369055,-0.037306886,-0.022254942,-0.026120579,-0.017806634,-0.019815415,0.06253854,-0.033684622,-0.08036241,0.010814929,0.002042208,-0.0422433,-0.0037328182,-0.00838607,0.061713383,-0.021341989,-0.024927298,-0.007265479,0.015074336,-0.010168019,-0.022530053,0.007005637,0.008292243,0.009323135,-0.042284768,-0.029836604,-0.00288565,-0.049947456,0.02991348,-0.0042915978,-0.062167164,-0.008578315,0.03787195,-0.009572832,0.0048929034,0.007629783,-0.019545602,0.045602422,-0.037521236,-0.06888498,0.024892688,0.028452413,0.00061829016,-0.017384907,0.035099458,0.06947918,-0.009910888,0.0040845526,0.019514745,0.011381274,-0.012031889,0.023754079,-0.0121247675,-0.0026799235,0.025050972,-0.0005486449,0.04331226
6.5 Star Bowl,0.21482271,0.9880667,0.17981167,-0.019785283,0.024877692,0.056593657,0.063207075,-0.05162245,-0.038251176,-0.008866249,0.064059466,-0.017029524,-0.018048897,0.033920243,-0.021620797,-0.013211874,0.06795879,0.027006483,0.0063892175,-0.11065041,0.01048345,-0.04560104,-0.009338681,-0.010095076,-0.025370756,0.01621864,-0.04852484,-0.03163036,0.028446903,0.023063622,0.09677685,0.0074897376,-0.008933541,-0.18072052,0.09933198,-0.033674702,0.07152971,0.07322934,-0.14823084,0.045456614,0.13245551,-0.03382264,0.036942992,-0.07904184,-0.044235967,0.056781605,-0.028847225,-0.08183518,0.029036563,-0.06520272,-0.03004131,-0.07705716,0.08213558,-0.055588525,0.016789863,-0.074304014,-0.0014941236,0.029978864,-0.011030925,-0.13968734,0.0337031,0.004226095,-0.0560968,-0.088839084
"6.5"" Curry Bowl",0.18731141,0.95055056,0.23067713,0.022276029,0.08832555,-0.039155375,0.022634951,-0.023070432,-0.028912578,0.016638067,-0.05174211,-0.045091283,0.11498345,-0.056284696,-0.0005328981,-0.06148446,0.038033485,-0.01944473,0.05540749,0.014838353,0.091273285,0.013386246,-0.04581604,0.023397883,0.0036046123,0.06089638,-0.037992015,-0.01577108,-0.0055668578,0.054782163,-0.06653079,-0.0016841902,-0.038986243,0.011020766,0.0055151246,0.029260786,0.06083143,0.023931282,0.028348573,-0.058433346,0.047619913,-0.025813583,-0.0044802837,-0.09022534,0.07124715,0.007964717,0.05757118,-0.012332195,0.031859387,-0.05128364,-0.008741466,-0.014175244,-0.015866289,-0.070369676,-0.01771177,-0.010584969,0.032729376,0.05825849,-0.009768526,0.073192514,0.07412157,-0.0135569945,0.073499255,0.020485858
"6.5"" Winter Bowl Blue-Green",0.15787804,0.99582165,0.121519715,0.06025147,0.07304348,-0.042794876,-0.0037205503,-0.0121693015,0.036897954,0.03359122,0.016705055,0.06146457,0.050838955,-0.03216935,0.033260547,-0.02537708,-0.044811424,0.014120765,-0.025064135,0.037183598,-0.027128821,0.055715024,-0.024398457,-0.008615278,-0.023948966,0.04425352,-0.014358552,0.027725711,-0.00045739557,0.015880099,-0.076865084,0.016356828,0.08017147,0.010353079,-0.06991927,0.036436316,0.0254302,-0.042233683,-0.03582702,0.0105057955,-0.0015361187,-0.015133085,0.022484116,0.058189854,-0.016677545,0.0127230175,0.013706159,0.03159952,-0.00896732,0.054739866,0.035795484,0.048014548,0.010214003,0.012242651,0.008312667,0.023900663,0.025008747,0.0221269,0.008443475,0.05090369,0.067553125,0.01800392,-0.029447177,0.05275164
7 Curry Bowl,0.06840737,0.96191025,0.2255898,0.064963706,0.07491006,-0.02422702,0.011401724,-0.009436524,-0.0093746185,-0.001113758,-0.011490504,-0.021214854,0.019619264,-0.021978064,0.0049632154,0.0050436915,0.034509078,-0.006204903,0.032823995,-0.011124227,0.024376944,-0.01873895,-0.034440257,-0.0049733706,0.027400015,0.0032878679,-0.017981878,-0.010174264,-0.019612279,0.014390894,-0.014112906,0.012313357,-0.024660423,0.009724951,0.012103626,0.011110153,-0.017724931,0.022236895,0.011217477,-0.01556031,-0.015291316,0.01880965,-0.012038784,-0.019198347,-0.0017179707,0.00043680985,-0.0022171992,0.03896743,0.019601395,0.0008556931,0.017986987,0.011194848,-0.0020973044,-0.02008203,0.00015881425,-0.027808297,0.011430842,0.017189486,-0.01067619,-0.0007426543,0.004556404,0.00497008,0.0075043384,0.00021255389
7 Up-1Ltr(Pet),0.40395385,0.018036826,-0.13918008,-0.16020888,-0.17361836,-0.07357359,-0.022236146,-0.0029021138,-0.083328545,-0.09929239,0.07585745,0.0051263776,-0.006241311,-0.033387356,0.13530119,0.09929815,0.13381018,-0.0403703,-0.091900215,0.10445175,-0.107687406,0.010014252,0.025822194,0.07321441,-0.0073631923,0.0908816,-0.006964801,-0.0025380584,0.033383243,0.04317841,0.022630364,0.014444871,0.037069164,-0.052560337,-0.0031058546,-0.033916164,0.086577915,0.10642232,0.029409116,0.05828555,0.07974034,0.06773369,-0.22809704,0.041527156,0.020200687,-0.15923232,0.0024227642,0.20957762,0.09001978,-0.06118107,-0.20570907,0.04735058,0.032462504,-0.1477969,0.067775294,0.015488267,-0.062378384,-0.07039555,-0.13428691,0.007192001,0.04030925,-0.017911527,-0.037904985,-0.09755144
7 in One Hair Oil Almond-200ml,0.15571718,0.9788877,0.15892778,0.021631747,0.13988452,-0.06209508,-0.03943436,0.01704248,-0.022099353,-0.017274525,0.047623947,-0.010099235,0.048856337,0.01854459,-0.015877318,0.016491253,-0.02448163,0.027878582,0.043105133,0.012523963,-0.008218065,-0.0055216365,-0.06329186,-0.014756241,-0.017189302,-0.010852283,-0.0010589527,-0.098890446,0.049060967,-0.010789011,0.007792353,0.011031441,-0.030248316,-0.014673482,-0.044675518,-0.024396637,-0.024025047,2.4037901e-05,-0.058625005,0.051901616,-0.040829092,0.03872578,-0.018704437,0.029571483,-0.0059752483,0.0047144284,-0.055358615,-0.001648277,-0.06233851,0.035790097,-0.031175457,0.034878936,-0.025403801,0.042836018,-0.018285913,-0.02513066,-0.016919607,0.08000858,0.05468664,-0.00084722973,-0.04944615,0.0074091707,-0.0122174565,-0.031768404
7 in One Hair Oil Castor-100ml,0.035121277,0.0026503676,-0.010871387,0.0007863379,-0.016074093,-0.017106123,-0.02342882,-0.027623694,0.0045186337,0.01348949,0.029629078,0.024180196,-0.026553342,0.02541,0.018869368,-0.004175991,0.003520363,0.03441885,0.012949345,-0.0056379708,0.036606405,-0.04828446,-0.017291551,0.006162799,0.015934965,0.00399904,-0.0035357804,-0.007123858,0.042155806,-0.0021152687,0.017488066,-0.032725234,0.020450838,0.008100854,-0.01342298,-0.0042337854,0.026510337,-0.015562073,-0.018725362,0.005413365,-0.018169677,-0.01277579,0.021956708,0.011270906,0.0010440784,-0.01980914,0.038231112,0.035913035,-0.016193336,-0.030495038,-0.019253926,-0.0144296205,-0.028804848,-0.010638623,-0.03117632,-0.025651464,0.042967476,0.007440772,0.038434327,0.05488462,-0.018632995,-0.03434166,0.0150986025,-0.0010754952
7 in One Hair Oil Coconut-100ml,0.097685665,0.9671275,0.17936973,0.08312563,0.117425,-0.00026218896,-0.012213747,0.026999278,-0.0029742883,0.0034566126,-0.013865877,-0.035195205,0.0022139158,-0.024422776,-0.022032669,0.035073113,0.049960323,-0.04425871,0.02663206,-0.0023971098,0.068930194,0.062401026,-0.0026982613,0.0064330837,-0.0035614371,-0.013138745,0.008571673,-0.02523632,0.005943762,0.01289176,0.01358401,-0.022130832,0.018143363,0.017548436,0.06178871,-0.02009255,-0.015659323,0.03169714,-0.038908675,0.028450571,0.009967663,-0.055907384,-0.016262148,0.028093874,-0.007892321,-0.0011819392,-0.014834645,0.048440948,-0.0092767235,-0.00413973,-0.002412588,-0.030114625,-0.026411219,-0.020803232,-0.014792663,-0.046365883,0.04824302,-0.003270769,-0.0039805495,0.03404283,0.018133719,0.03374624,-0.012270071,0.038669303
